word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,overarcing_theme
usually,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2294,7,1,usually,0.0007087172218284,0.4412300856834651,0.0666666666666666,"data, scheme, classi, class, overlapping"
under,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0.17,5,1,under,0.0007087172218284,0.4412300856834651,0.2,"data, scheme, classi, class, overlapping"
pages,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.31445,5,1,pages,0.0007087172218284,0.4412300856834651,0.1333333333333333,"data, scheme, classi, class, overlapping"
versus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0.0,6,1,versus,0.0007087172218284,0.4412300856834651,0.0666666666666666,"data, scheme, classi, class, overlapping"
been,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.16285,4,1,been,0.0007087172218284,0.4412300856834651,0.1333333333333333,"data, scheme, classi, class, overlapping"
analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,8,1,analysis,0.0007087172218284,0.4412300856834651,0.0666666666666666,"data, scheme, classi, class, overlapping"
xiong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.2294,5,1,xiong,0.0007087172218284,0.4412300856834651,0.0,"data, scheme, classi, class, overlapping"
u,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2173,1,1,u,0.0007087172218284,0.4412300856834651,0.1333333333333333,"data, scheme, classi, class, overlapping"
liu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.2294,3,1,liu,0.0007087172218284,0.4412300856834651,0.0,"data, scheme, classi, class, overlapping"
boutell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,boutell,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
dmkd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,dmkd,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
haitao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,6,1,haitao,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
junjie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,6,1,junjie,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,1,1,w,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
lu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,2,0,lu,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
school,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,6,1,school,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
economics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,9,1,economics,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
management,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,10,1,management,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
beihang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,7,1,beihang,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
university,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,10,1,university,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
abstract,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,8,1,abstract,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
long,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,4,1,long,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
garded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,6,1,garded,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
batista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,batista,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
monard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,monard,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
behavior,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,behavior,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
mi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,1,mi,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
cai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,cai,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
natural,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,7,1,natural,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,7,1,science,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
foundation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,10,1,foundation,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
rant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,4,1,rant,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
decomposition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,13,1,decomposition,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
tax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,tax,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
sotoca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,sotoca,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
mollineda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,mollineda,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
ects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,ects,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
consistently,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6028,12,1,consistently,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
no,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.6028,2,1,no,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
matter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6028,6,1,matter,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
moreover,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6369,8,1,moreover,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
smallest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,smallest,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
build,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,build,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
concentrates,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,12,1,concentrates,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
order,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,order,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
enjoyed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5423,7,1,enjoyed,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
perfor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,perfor,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
mance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,mance,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
obviously,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,obviously,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
gree,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5574,4,1,gree,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
conclusion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4019,10,1,conclusion,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
generate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,generate,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
selected,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,selected,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
supported,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,9,1,supported,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
toughest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,8,1,toughest,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
perva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,5,1,perva,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
sive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,4,1,sive,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
strong,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5106,6,1,strong,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
correlation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5106,11,1,correlation,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
researches,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,researches,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
tive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5423,4,1,tive,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
tional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,6,1,tional,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
situation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,situation,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
becomes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,becomes,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
even,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,even,0.0003543586109142,0.3527925170786499,0.2666666666666666,"data, scheme, classi, class, overlapping"
few,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,1,few,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
works,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,works,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
particular,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2263,10,1,particular,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
acknowledgements,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,16,1,acknowledgements,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
smaller,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,smaller,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
satisfy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6908,7,1,satisfy,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
ne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.4019,2,1,ne,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
shown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,shown,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
red,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,red,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
dotted,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,dotted,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
blue,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,blue,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
dashed,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,dashed,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
denote,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,6,1,denote,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
respectively,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,12,1,respectively,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
minimized,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,9,1,minimized,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
should,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,6,1,should,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
minimize,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,minimize,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
ra,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,1,ra,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
dius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,dius,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
constraint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,constraint,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
eq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2023,2,1,eq,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,1,1,q,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
parameter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.34,9,1,parameter,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
gives,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.34,5,1,gives,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
trade,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.34,5,1,trade,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
error,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.34,5,1,error,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
suppose,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,7,1,suppose,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
andr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,4,1,andr,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
most,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,4,1,most,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
letx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,letx,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
slack,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.34,5,1,slack,0.0003543586109142,0.3527925170786499,0.2666666666666666,"data, scheme, classi, class, overlapping"
variables,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.34,9,1,variables,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
incorporates,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.34,12,1,incorporates,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
soft,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.34,4,1,soft,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
constrains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.34,10,1,constrains,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
solve,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2023,5,1,solve,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
sion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,4,1,sion,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
character,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,9,1,character,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
strategies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4019,10,1,strategies,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
although,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,8,1,although,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
la,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,1,la,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
bels,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,bels,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
inter,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7906,5,1,inter,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
relationships,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7906,13,1,relationships,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
minimizing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7804,10,1,minimizing,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
setting,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7804,7,1,setting,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
derivative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7804,10,1,derivative,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
zero,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7804,4,1,zero,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
respect,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7804,7,1,respect,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
spectively,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7804,10,1,spectively,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
network,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,7,1,network,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
intru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,5,1,intru,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
karush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,6,1,karush,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
kuhn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,4,1,kuhn,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
tucker,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,6,1,tucker,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
kkt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,3,1,kkt,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
optimality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,10,1,optimality,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
conditions,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,10,1,conditions,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
intro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,intro,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
duced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,duced,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
scription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6908,9,1,scription,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
represented,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6908,11,1,represented,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
terms,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6908,5,1,terms,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
whose,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6908,5,1,whose,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
lagrange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6908,8,1,lagrange,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
pliers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6908,6,1,pliers,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
leads,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7804,5,1,leads,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
according,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,9,1,according,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
determine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3182,9,1,determine,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
arately,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,arately,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
get,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,get,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
added,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,added,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
continues,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,continues,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
learn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,learn,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
got,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,got,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
adds,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,adds,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
fo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1027,2,1,fo,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
cuses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1027,5,1,cuses,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
line,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,line,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
dropped,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,dropped,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
spheres,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,spheres,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
thought,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,thought,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
overlaps,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,overlaps,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3182,2,0,ed,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
