word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,overarcing_theme
evenly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.91245,6,1,evenly,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
matched,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.91245,7,1,matched,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
tried,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.6201,5,1,tried,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
blocked,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.585,7,1,blocked,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
catastrophe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.84125,11,1,catastrophe,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
fragmentation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.76595,13,1,fragmentation,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
taking,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.20095,6,1,taking,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
bring,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.4801,5,1,bring,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
collapsed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.20215,9,1,collapsed,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
slow,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.26465,4,1,slow,0.0001385809312638,0.4412300856834651,0.2666666666666666,"countries, cold, us, ussr, war"
shortage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.743,8,1,shortage,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
nexus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,5,1,nexus,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
ewa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,ewa,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
publishing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,publishing,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
available,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,available,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,online,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
yixuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,6,1,yixuan,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
bai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,3,1,bai,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
jingling,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,8,1,jingling,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
school,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,6,1,school,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
hexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,4,1,hexi,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
campus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,6,1,campus,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
rice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,rice,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
bakerinstitute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,14,1,bakerinstitute,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
sites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,sites,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
qq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,2,0,qq,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
poles,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7351,5,1,poles,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
virtue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7351,6,1,virtue,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
controversy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,controversy,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
reasons,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,reasons,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
huang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,huang,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,1,h,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
zhang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,zhang,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,1,y,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
provocation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7351,11,1,provocation,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
guangming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,guangming,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
net,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,net,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
news,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,news,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
text,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,text,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
dit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,dit,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
my,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,2,1,my,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
duty,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,duty,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
descended,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,descended,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
library,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,library,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
presidential,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,12,1,presidential,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
inquiries,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,inquiries,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
wu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,1,wu,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
lecture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,lecture,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
notes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,notes,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
geopolitics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7351,11,1,geopolitics,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
militarily,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5106,10,1,militarily,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
confronts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5106,9,1,confronts,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
nationalarchives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,16,1,nationalarchives,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
file,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,file,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
filename,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,filename,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
nh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4939,2,0,nh,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
lu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4939,2,0,lu,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
n,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4939,1,1,n,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
lenin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,lenin,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
executive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,executive,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
academy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,academy,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
pudong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,pudong,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
agents,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4215,6,1,agents,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
operating,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4215,9,1,operating,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
collecting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4215,10,1,collecting,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
obtained,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6369,8,1,obtained,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
espionage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6369,9,1,espionage,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
decisions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6369,9,1,decisions,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
sdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4767,3,1,sdi,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
gain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.836,4,1,gain,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
upgrade,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6169,7,1,upgrade,6.929046563192905e-05,0.3527925170786499,0.2666666666666666,"countries, cold, us, ussr, war"
arsenal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6169,7,1,arsenal,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
lag,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6169,3,1,lag,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
behind,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6169,6,1,behind,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
though,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.6169,6,1,though,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
sums,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0258,4,1,sums,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
money,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0258,5,1,money,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
confidential,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3818,12,1,confidential,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
capability,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6486,10,1,capability,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
give,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0473,4,1,give,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
ability,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0473,7,1,ability,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
intercept,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0473,9,1,intercept,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
devote,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0516,6,1,devote,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
coping,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0516,6,1,coping,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
countering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5859,10,1,countering,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
pace,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4404,4,1,pace,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
electronics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8126,11,1,electronics,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
automatically,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,13,1,automatically,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
hit,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,hit,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
equip,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,equip,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
network,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,network,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
patriot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6486,7,1,patriot,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
extension,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6486,9,1,extension,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
demonstrated,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6486,12,1,demonstrated,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
installations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2023,13,1,installations,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
layouts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2023,7,1,layouts,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
capturing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3818,9,1,capturing,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
images,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3818,6,1,images,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
obtain,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3818,6,1,obtain,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
opposing,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3818,8,1,opposing,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
side's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3818,6,1,side's,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
tests,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3818,5,1,tests,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
achieving,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7351,9,1,achieving,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
predicament,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7351,11,1,predicament,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
chinese,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4939,7,1,chinese,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
premier,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4939,7,1,premier,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
zhou,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4939,4,1,zhou,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
enlai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4939,5,1,enlai,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
received,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4939,8,1,received,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
delegation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4939,10,1,delegation,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
disciplines,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1154,11,1,disciplines,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
computer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1154,8,1,computer,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
whose,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-0.1154,5,1,whose,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
critical,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1154,8,1,critical,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
supporting,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1154,10,1,supporting,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
overwhelmed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5267,11,1,overwhelmed,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
keep,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7351,4,1,keep,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
difficulty,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7351,10,1,difficulty,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
looking,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.836,7,1,looking,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
weapon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4767,6,1,weapon,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
envisage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4767,8,1,envisage,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
platforms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4767,9,1,platforms,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
orbit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4767,5,1,orbit,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
firing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5423,6,1,firing,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
speed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5423,5,1,speed,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
destroys,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5423,8,1,destroys,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
shall,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.8402,5,1,shall,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
deliberately,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2023,12,1,deliberately,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
unfree,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2023,6,1,unfree,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
distributing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.128,12,1,distributing,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
producing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.128,9,1,producing,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
show,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6124,4,1,show,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
happy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6124,5,1,happy,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
sense,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6124,5,1,sense,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
indivisible,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7351,11,1,indivisible,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
whole,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7351,5,1,whole,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
prerequisite,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.836,12,1,prerequisite,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
act,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.872,3,1,act,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
infringes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.872,9,1,infringes,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
upon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.872,4,1,upon,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
violation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.872,9,1,violation,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
norms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.872,5,1,norms,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
lurking,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3818,7,1,lurking,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
agencies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3818,8,1,agencies,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
supreme,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7351,7,1,supreme,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
handle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7351,6,1,handle,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
water,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7351,5,1,water,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
