word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,log_relative_frequency,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment,dbscan_cluster,actual_class
leaning,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0.4816444444444445,7,1,leaning,1.321587843741327e-05,-1.9695862507524384,0.2,3,0,7,3,open,False,False,True,0.8571428571428571,0.963288888888889,0,open
successfully,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,18,0.4719166666666667,12,1,successfully,1.321587843741327e-05,-1.9695862507524384,0.0666666666666666,1,0,12,3,open,False,False,True,0.5833333333333334,0.9438333333333334,0,open
baki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0.1732333333333333,4,0,bai,1.321587843741327e-05,-1.9695862507524384,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.3464666666666666,0,ambiguous
stupidest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,-0.6516722222222222,9,1,stupidest,1.321587843741327e-05,-1.9695862507524384,0.0,0,0,9,3,ambiguous,False,False,True,0.7777777777777778,-1.3033444444444444,0,ambiguous
soooo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.6855722222222221,5,1,soooo,1.321587843741327e-05,-1.9695862507524384,0.0,0,0,5,4,ambiguous,False,False,True,0.4,1.3711444444444443,0,ambiguous
net,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0.3413166666666666,3,1,net,1.321587843741327e-05,-1.9695862507524384,0.2,3,0,3,1,open,True,False,True,1.0,0.6826333333333332,0,open
whatsoever,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.185711111111111,10,1,whatsoever,1.321587843741327e-05,-1.9695862507524384,0.0666666666666666,1,0,10,4,open,False,False,True,0.9,0.371422222222222,0,open
philosophical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.7746277777777778,13,1,philosophical,1.321587843741327e-05,-1.9695862507524384,0.0666666666666666,1,0,13,5,open,False,False,True,0.6153846153846154,1.5492555555555556,0,open
larger,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.1619470588235294,6,1,larger,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,6,2,open,False,False,True,0.8333333333333334,0.3238941176470588,0,open
formulas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.4877058823529413,8,1,formulas,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,8,3,open,False,False,True,1.0,0.9754117647058826,0,open
religious,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,14,-0.2697117647058824,9,1,religious,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,9,5,open,False,False,True,0.8888888888888888,-0.5394235294117647,0,open
gather,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2285235294117646,6,1,gather,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,0.4570470588235292,0,open
folder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0.3942941176470588,6,1,folder,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,6,2,open,False,False,True,1.0,0.7885882352941176,0,open
promising,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.4403176470588236,9,1,promising,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,9,3,open,False,False,True,0.8888888888888888,0.8806352941176472,0,open
fewer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.5607588235294119,5,1,fewer,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,5,2,open,False,False,True,0.8,1.1215176470588237,0,open
strategies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.7224823529411765,10,0,strategics,1.2481662968668089e-05,-1.9796073927041031,0.0,0,0,10,4,ambiguous,False,False,True,0.7,1.444964705882353,0,ambiguous
countless,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.0693588235294117,9,1,countless,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,3,open,False,False,True,0.8888888888888888,0.1387176470588234,0,open
invasive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.1329823529411764,8,1,invasive,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,8,4,open,False,False,True,0.75,-0.2659647058823528,0,open
restarted,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.0588235294117646,9,1,restarted,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,3,open,False,False,True,0.6666666666666666,0.1176470588235292,0,open
inspire,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.7811588235294118,7,1,inspire,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,7,3,open,False,False,True,0.8571428571428571,1.5623176470588236,0,open
customization,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.6149764705882352,13,1,customization,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,13,6,open,False,False,True,0.7692307692307693,1.2299529411764705,0,open
hanging,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.1626411764705881,7,1,hanging,1.2481662968668089e-05,-1.9796073927041031,0.2,3,0,7,2,open,False,False,True,0.7142857142857143,0.3252823529411762,0,open
meanwhile,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2021941176470588,9,1,meanwhile,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,9,4,open,False,False,True,0.8888888888888888,0.4043882352941176,0,open
girlfriend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.6657941176470588,10,1,girlfriend,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,10,3,open,False,False,True,0.8,1.3315882352941175,0,open
income,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.5828352941176471,6,1,income,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,6,3,open,False,False,True,1.0,1.1656705882352942,0,open
immensely,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,17,0.7044176470588236,9,1,immensely,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,3,open,False,False,True,0.7777777777777778,1.4088352941176472,0,open
dishonest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.4712882352941177,9,1,dishonest,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,3,open,False,False,True,0.8888888888888888,-0.9425764705882353,0,open
south,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,16,0.3508823529411765,5,1,south,1.2481662968668089e-05,-1.9796073927041031,0.2,3,0,5,2,open,False,False,True,1.0,0.701764705882353,0,open
vocabulary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.6169117647058823,10,1,vocabulary,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,10,4,open,False,False,True,0.9,1.2338235294117645,0,open
prone,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.0193882352941176,5,1,prone,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,0.0387764705882352,0,open
rename,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2831764705882353,6,1,rename,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,6,3,open,False,False,True,0.8333333333333334,0.5663529411764706,0,open
optimized,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.3358941176470588,9,1,optimized,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,4,open,False,False,True,0.8888888888888888,0.6717882352941176,0,open
customize,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.5863117647058823,9,1,customize,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,4,open,False,False,True,1.0,1.1726235294117646,0,open
hii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0.1840999999999999,3,1,hii,1.2481662968668089e-05,-1.9796073927041031,0.0,0,0,3,2,ambiguous,True,False,True,0.6666666666666666,0.3681999999999998,0,ambiguous
chosen,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.3343823529411764,6,1,chosen,1.2481662968668089e-05,-1.9796073927041031,0.2,3,0,6,2,open,False,False,True,1.0,0.6687647058823528,0,open
polish,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.1637705882352941,6,1,polish,1.2481662968668089e-05,-1.9796073927041031,0.2,3,0,6,2,open,False,False,True,1.0,0.3275411764705882,0,open
bina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.0567411764705882,4,0,bna,1.2481662968668089e-05,-1.9796073927041031,0.0,0,0,4,2,ambiguous,True,False,True,1.0,-0.1134823529411764,0,ambiguous
stupidity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.4742529411764706,9,1,stupidity,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,3,open,False,False,True,0.7777777777777778,-0.9485058823529412,0,open
ultimately,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,16,0.2753235294117647,10,1,ultimately,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,10,4,open,False,False,True,0.8,0.5506470588235294,0,open
mila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0.1782411764705882,4,0,mil,1.2481662968668089e-05,-1.9796073927041031,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.3564823529411764,0,ambiguous
join,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.4281764705882352,4,1,join,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,4,2,open,True,False,True,1.0,0.8563529411764704,0,open
cheat,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.1488176470588235,5,1,cheat,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,-0.297635294117647,0,open
scared,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.0438823529411764,6,1,scared,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,6,2,open,False,False,True,1.0,-0.0877647058823528,0,open
men,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.5125000000000001,3,1,men,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,3,1,open,True,False,True,1.0,1.0250000000000001,0,open
altman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.0418294117647058,6,0,atman,1.2481662968668089e-05,-1.9796073927041031,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.0836588235294116,0,ambiguous
routines,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0.4708882352941178,8,1,routines,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,8,4,open,False,False,True,1.0,0.9417764705882355,0,open
earned,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,16,-0.0138882352941176,6,1,earned,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,6,3,open,False,False,True,0.8333333333333334,-0.0277764705882352,0,open
matching,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.5389588235294117,8,1,matching,1.2481662968668089e-05,-1.9796073927041031,0.2,3,0,8,2,open,False,False,True,1.0,1.0779176470588234,0,open
intent,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2254529411764706,6,1,intent,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,6,2,open,False,False,True,0.6666666666666666,0.4509058823529412,0,open
flexibility,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.7838529411764705,11,1,flexibility,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,11,4,open,False,False,True,0.7272727272727273,1.567705882352941,0,open
yahi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2197705882352941,4,1,yahi,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,0.4395411764705882,0,open
triggers,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.0506,8,1,triggers,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,8,2,open,False,False,True,0.75,-0.1012,0,open
admits,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.1503823529411765,6,1,admits,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,6,2,open,False,False,True,1.0,0.300764705882353,0,open
nightmare,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,-0.0152470588235294,9,1,nightmare,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,3,open,False,False,True,1.0,-0.0304941176470588,0,open
furthermore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,17,0.3272235294117647,11,1,furthermore,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,11,4,open,False,False,True,0.7272727272727273,0.6544470588235294,0,open
happier,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.6730411764705881,7,1,happier,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,7,3,open,False,False,True,0.8571428571428571,1.3460823529411763,0,open
programmer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.3303235294117647,10,1,programmer,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,10,3,open,False,False,True,0.7,0.6606470588235294,0,open
views,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.3195411764705882,5,1,views,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.6390823529411764,0,open
surprising,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.7842470588235294,10,1,surprising,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,10,3,open,False,False,True,0.7,1.5684941176470588,0,open
earn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.4703176470588235,4,1,earn,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,4,2,open,True,False,True,1.0,0.940635294117647,0,open
signal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.0909529411764706,6,1,signal,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,0.1819058823529412,0,open
praise,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.6779705882352941,6,1,praise,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,6,3,open,False,False,True,1.0,1.3559411764705882,0,open
practices,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.113535294117647,9,1,practices,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,9,3,open,False,False,True,0.8888888888888888,0.227070588235294,0,open
notebook,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.3853705882352941,8,1,notebook,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,8,4,open,False,False,True,0.75,0.7707411764705882,0,open
applied,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.2848117647058823,7,1,applied,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,7,3,open,False,False,True,0.8571428571428571,0.5696235294117646,0,open
unsure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2963823529411765,6,1,unsure,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,6,3,open,False,False,True,0.8333333333333334,0.592764705882353,0,open
fashion,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.5786529411764706,7,1,fashion,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,7,3,open,False,False,True,1.0,1.1573058823529412,0,open
af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.1780117647058823,2,0,af,1.2481662968668089e-05,-1.9796073927041031,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.3560235294117646,0,ambiguous
refining,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.4617058823529412,8,1,refining,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,8,3,open,False,False,True,0.75,0.9234117647058824,0,open
blame,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.0598470588235294,5,1,blame,1.2481662968668089e-05,-1.9796073927041031,0.2,3,0,5,2,open,False,False,True,1.0,-0.1196941176470588,0,open
clips,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0.3606764705882354,5,1,clips,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,0.7213529411764708,0,open
typically,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,17,0.3196647058823529,9,1,typically,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,2,open,False,False,True,0.7777777777777778,0.6393294117647058,0,open
treated,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.4332058823529411,7,1,treated,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,7,3,open,False,False,True,0.7142857142857143,0.8664117647058822,0,open
evolving,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.6850823529411765,8,1,evolving,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,8,3,open,False,False,True,0.875,1.370164705882353,0,open
flying,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,17,0.7416882352941178,6,1,flying,1.2481662968668089e-05,-1.9796073927041031,0.2,3,0,6,1,open,False,False,True,1.0,1.4833764705882355,0,open
precious,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,16,0.4392,8,1,precious,1.2481662968668089e-05,-1.9796073927041031,0.2,3,0,8,4,open,False,False,True,1.0,0.8784,0,open
bloatware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,-0.3476647058823529,9,0,flatware,1.2481662968668089e-05,-1.9796073927041031,0.0,0,0,9,4,ambiguous,False,False,True,0.8888888888888888,-0.6953294117647058,0,ambiguous
operation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2470470588235294,9,1,operation,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,5,open,False,False,True,0.8888888888888888,0.4940941176470588,0,open
clarification,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.4362647058823529,13,1,clarification,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,13,6,open,False,False,True,0.6923076923076923,0.8725294117647058,0,open
bet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.2601647058823528,3,1,bet,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,3,1,open,True,False,True,1.0,0.5203294117647056,0,open
apologize,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2589411764705882,9,1,apologize,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,5,open,False,False,True,0.8888888888888888,0.5178823529411763,0,open
marvelous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.8708117647058823,9,1,marvelous,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,9,4,open,False,False,True,1.0,1.7416235294117646,0,open
healthy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.8349000000000001,7,1,healthy,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,7,2,open,False,False,True,0.8571428571428571,1.6698000000000002,0,open
contextual,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.4872411764705883,10,1,contextual,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,10,4,open,False,False,True,0.9,0.9744823529411766,0,open
headphones,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.0832705882352941,10,1,headphones,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,10,4,open,False,False,True,0.8,0.1665411764705882,0,open
cold,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,17,0.4314176470588236,4,1,cold,1.2481662968668089e-05,-1.9796073927041031,0.2,3,0,4,1,open,True,False,True,1.0,0.8628352941176471,0,open
flawed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.4230411764705882,6,1,flawed,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,-0.8460823529411764,0,open
sidebar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,-0.1229117647058823,7,1,sidebar,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,7,3,open,False,False,True,1.0,-0.2458235294117646,0,open
commercial,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.0729823529411764,10,1,commercial,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,10,4,open,False,False,True,0.8,0.1459647058823528,0,open
displayed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.1713235294117646,9,1,displayed,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,9,3,open,False,False,True,0.8888888888888888,0.3426470588235292,0,open
timeline,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.3160588235294118,8,1,timeline,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,8,4,open,False,False,True,0.75,0.6321176470588236,0,open
magical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.6525000000000001,7,1,magical,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,7,3,open,False,False,True,0.8571428571428571,1.3050000000000002,0,open
delivered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.5575882352941177,9,0,deliverer,1.2481662968668089e-05,-1.9796073927041031,0.0,0,0,9,4,ambiguous,False,False,True,0.6666666666666666,1.1151764705882354,0,ambiguous
sexual,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,15,-0.2511235294117646,6,1,sexual,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,6,3,open,False,False,True,1.0,-0.5022470588235292,0,open
posters,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.4418235294117648,7,1,posters,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,7,2,open,False,False,True,0.8571428571428571,0.8836470588235296,0,open
elaborate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.1841235294117646,9,1,elaborate,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,9,5,open,False,False,True,0.7777777777777778,0.3682470588235292,0,open
owners,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2688705882352941,6,1,owners,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,6,2,open,False,False,True,1.0,0.5377411764705882,0,open
incapable,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.4317117647058823,9,1,incapable,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,9,4,open,False,False,True,0.8888888888888888,-0.8634235294117646,0,open
si,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.1100529411764705,2,1,si,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,2,1,open,True,False,True,1.0,0.220105882352941,0,open
eating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.2511529411764706,6,1,eating,1.2481662968668089e-05,-1.9796073927041031,0.2,3,0,6,3,open,False,False,True,1.0,0.5023058823529412,0,open
protection,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.1701705882352941,10,1,protection,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,10,4,open,False,False,True,0.8,0.3403411764705882,0,open
battle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.031370588235294,6,1,battle,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,6,2,open,False,False,True,0.8333333333333334,0.062741176470588,0,open
nose,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.3839823529411764,4,1,nose,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,4,2,open,True,False,True,1.0,0.7679647058823528,0,open
expanding,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.4446588235294118,9,1,expanding,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,9,3,open,False,False,True,0.8888888888888888,0.8893176470588235,0,open
literature,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.5428529411764705,10,1,literature,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,10,5,open,False,False,True,0.7,1.085705882352941,0,open
pasted,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2393470588235294,6,1,pasted,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,0.4786941176470588,0,open
mirror,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.519635294117647,6,1,mirror,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,6,2,open,False,False,True,0.6666666666666666,1.039270588235294,0,open
fraction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.4957941176470588,8,1,fraction,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,8,3,open,False,False,True,1.0,0.9915882352941175,0,open
requesting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.2352117647058823,10,1,requesting,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,10,4,open,False,False,True,0.9,0.4704235294117646,0,open
touching,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.043835294117647,8,1,touching,1.2481662968668089e-05,-1.9796073927041031,0.1333333333333333,2,0,8,3,open,False,False,True,1.0,0.087670588235294,0,open
elements,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.3953058823529412,8,1,elements,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,8,3,open,False,False,True,0.75,0.7906117647058823,0,open
unbelievably,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,16,0.5749470588235294,12,1,unbelievably,1.2481662968668089e-05,-1.9796073927041031,0.0666666666666666,1,0,12,5,open,False,False,True,0.75,1.1498941176470587,0,open
cloude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.4729411764705883,6,0,loude,1.2481662968668089e-05,-1.9796073927041031,0.0,0,0,6,3,ambiguous,False,False,True,1.0,0.9458823529411766,0,ambiguous
ect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.4478823529411764,3,1,ect,1.2481662968668089e-05,-1.9796073927041031,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.8957647058823528,0,ambiguous
chahta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0.0360705882352941,6,0,chaeta,1.2481662968668089e-05,-1.9796073927041031,0.0,0,0,6,2,ambiguous,False,False,True,0.6666666666666666,0.0721411764705882,0,ambiguous
