word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment
kiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.4964181818181817,4,0,kye,8.076370156197e-06,0.5934578873666095,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.9928363636363634
organise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.2890181818181819,8,0,organize,8.076370156197e-06,0.5934578873666095,0.0,0,0,8,4,ambiguous,False,False,True,1.0,0.5780363636363638
karan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0.284090909090909,5,0,kara,8.076370156197e-06,0.5934578873666095,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.568181818181818
der,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0.0148363636363636,3,1,der,8.076370156197e-06,0.5934578873666095,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.0296727272727272
analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.6025454545454545,9,1,analytics,8.076370156197e-06,0.5934578873666095,0.0,0,0,9,3,ambiguous,False,False,True,0.8888888888888888,1.205090909090909
jaye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0.3801909090909091,4,0,jay,8.076370156197e-06,0.5934578873666095,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.7603818181818182
hasnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.2775818181818181,5,1,hasn't,8.076370156197e-06,0.5934578873666095,0.0,0,0,5,1,ambiguous,False,False,True,1.0,0.5551636363636362
dikha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,-0.0447727272727272,5,0,dikka,8.076370156197e-06,0.5934578873666095,0.0,0,0,5,2,ambiguous,False,False,True,1.0,-0.0895454545454544
malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,-0.1934363636363636,7,1,malware,8.076370156197e-06,0.5934578873666095,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,-0.3868727272727272
overrated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.2624363636363636,9,0,overdate,8.076370156197e-06,0.5934578873666095,0.0,0,0,9,4,ambiguous,False,False,True,0.7777777777777778,0.5248727272727272
timepass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.6510272727272728,8,0,timebase,8.076370156197e-06,0.5934578873666095,0.0,0,0,8,3,ambiguous,False,False,True,0.875,1.3020545454545456
vaise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.0212909090909091,5,0,vise,8.076370156197e-06,0.5934578873666095,0.0,0,0,5,3,ambiguous,False,False,True,1.0,0.0425818181818182
relies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.3103727272727272,6,0,reliks,8.076370156197e-06,0.5934578873666095,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,0.6207454545454544
karenge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0.0372363636363636,7,1,karenge,8.076370156197e-06,0.5934578873666095,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,0.0744727272727272
avery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.6993181818181818,5,0,very,8.076370156197e-06,0.5934578873666095,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.3986363636363637
vahi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,-0.0214181818181818,4,0,ahi,8.076370156197e-06,0.5934578873666095,0.0,0,0,4,2,ambiguous,True,False,True,1.0,-0.0428363636363636
kumar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0.583709090909091,5,0,jumar,8.076370156197e-06,0.5934578873666095,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.167418181818182
ii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.0798545454545454,2,0,ii,8.076370156197e-06,0.5934578873666095,0.0,0,0,2,2,ambiguous,True,False,True,0.5,0.1597090909090908
kahana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.0547545454545454,6,0,khana,8.076370156197e-06,0.5934578873666095,0.0,0,0,6,3,ambiguous,False,False,True,0.6666666666666666,0.1095090909090908
oc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.4117454545454546,2,0,oc,8.076370156197e-06,0.5934578873666095,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.8234909090909092
schoolwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.5475727272727272,10,0,schoolbook,8.076370156197e-06,0.5934578873666095,0.0,0,0,10,3,ambiguous,False,False,True,0.8,1.0951454545454544
listened,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.3921818181818182,8,0,listener,8.076370156197e-06,0.5934578873666095,0.0,0,0,8,3,ambiguous,False,False,True,0.875,0.7843636363636364
elon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.3076818181818181,4,0,eon,8.076370156197e-06,0.5934578873666095,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.6153636363636362
chatted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.5321272727272727,7,0,catted,8.076370156197e-06,0.5934578873666095,0.0,0,0,7,2,ambiguous,False,False,True,0.8571428571428571,1.0642545454545453
manga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.252590909090909,5,0,panga,8.076370156197e-06,0.5934578873666095,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.505181818181818
krne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.2699090909090909,4,0,lrne,8.076370156197e-06,0.5934578873666095,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.5398181818181818
kimi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0.4423272727272727,4,0,komi,8.076370156197e-06,0.5934578873666095,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.8846545454545454
analysing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.4847000000000001,9,0,analyzing,8.076370156197e-06,0.5934578873666095,0.0,0,0,9,3,ambiguous,False,False,True,0.7777777777777778,0.9694000000000002
greatful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.6675363636363637,8,0,restful,8.076370156197e-06,0.5934578873666095,0.0,0,0,8,3,ambiguous,False,False,True,1.0,1.3350727272727274
behtar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.4211727272727273,6,1,behtar,8.076370156197e-06,0.5934578873666095,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.8423454545454546
likh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.0189090909090909,4,0,lakh,8.076370156197e-06,0.5934578873666095,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.0378181818181818
chahe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0.40149,5,0,chafe,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.80298
ku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0.5108699999999999,2,0,ku,7.342154687451817e-06,0.5871908758202614,0.0,0,0,2,1,ambiguous,True,False,True,1.0,1.0217399999999999
sunta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0799,5,0,sunga,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.1598
mushkil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.21234,7,1,mushkil,7.342154687451817e-06,0.5871908758202614,0.0,0,0,7,2,ambiguous,False,False,True,1.0,0.42468
govt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.14695,4,0,got,7.342154687451817e-06,0.5871908758202614,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.2939
answer's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.57992,8,0,answers,7.342154687451817e-06,0.5871908758202614,0.0,0,0,8,2,ambiguous,False,True,False,0.875,1.15984
pehle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.35998,5,0,peele,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.71996
usne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0.12288,4,0,use,7.342154687451817e-06,0.5871908758202614,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.24576
roleplays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.28873,9,0,rôleplays,7.342154687451817e-06,0.5871908758202614,0.0,0,0,9,3,ambiguous,False,False,True,0.8888888888888888,0.57746
jarurat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.51618,7,1,jarurat,7.342154687451817e-06,0.5871908758202614,0.0,0,0,7,3,ambiguous,False,False,True,0.7142857142857143,1.03236
esp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.3501399999999999,3,1,esp,7.342154687451817e-06,0.5871908758202614,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.7002799999999998
'i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-0.19881,2,0,'i,7.342154687451817e-06,0.5871908758202614,0.0,0,0,2,1,ambiguous,True,True,False,1.0,-0.39762
futures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.76547,7,1,futures,7.342154687451817e-06,0.5871908758202614,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,1.53094
overhyped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-0.1977399999999999,9,0,overhope,7.342154687451817e-06,0.5871908758202614,0.0,0,0,9,3,ambiguous,False,False,True,0.8888888888888888,-0.3954799999999998
usd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-0.0458699999999999,3,1,usd,7.342154687451817e-06,0.5871908758202614,0.0,0,0,3,1,ambiguous,True,False,True,1.0,-0.0917399999999998
customizable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.59477,12,1,customizable,7.342154687451817e-06,0.5871908758202614,0.0,0,0,12,5,ambiguous,False,False,True,1.0,1.18954
misunderstands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.25919,14,0,misunderstander,7.342154687451817e-06,0.5871908758202614,0.0,0,0,14,4,ambiguous,False,False,True,0.7142857142857143,0.51838
bolte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0.03761,5,0,bote,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.07522
it'd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.38272,4,1,it'd,7.342154687451817e-06,0.5871908758202614,0.0,0,0,4,1,ambiguous,True,True,False,1.0,0.76544
chalta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-0.0544399999999999,6,0,chaeta,7.342154687451817e-06,0.5871908758202614,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,-0.1088799999999998
jee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.5956699999999999,3,1,jee,7.342154687451817e-06,0.5871908758202614,0.0,0,0,3,2,ambiguous,True,False,True,0.6666666666666666,1.1913399999999998
dega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.44383,4,0,deg,7.342154687451817e-06,0.5871908758202614,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.88766
aacha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0.06101,5,0,kacha,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,3,ambiguous,False,False,True,0.6,0.12202
youll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.6444300000000001,5,1,you'll,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,2,ambiguous,False,False,True,0.8,1.2888600000000001
khush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.6503300000000001,5,0,khus,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,1,ambiguous,False,False,True,0.8,1.3006600000000001
bolata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.09006,6,0,balata,7.342154687451817e-06,0.5871908758202614,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,0.18012
bangla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0.42314,6,0,bangle,7.342154687451817e-06,0.5871908758202614,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.84628
dario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.8216199999999999,5,0,dari,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,3,ambiguous,False,False,True,1.0,1.6432399999999998
kis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0.1635699999999999,3,1,kis,7.342154687451817e-06,0.5871908758202614,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.3271399999999998
analyses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.43788,8,0,analysts,7.342154687451817e-06,0.5871908758202614,0.0,0,0,8,3,ambiguous,False,False,True,0.75,0.87576
aapki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0.57527,5,1,aapki,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,3,ambiguous,False,False,True,0.8,1.15054
isiliye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.20143,7,1,isiliye,7.342154687451817e-06,0.5871908758202614,0.0,0,0,7,4,ambiguous,False,False,True,0.7142857142857143,0.40286
kha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0.13893,3,1,kha,7.342154687451817e-06,0.5871908758202614,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.27786
pisses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-0.28632,6,0,posses,7.342154687451817e-06,0.5871908758202614,0.0,0,0,6,2,ambiguous,False,False,True,0.6666666666666666,-0.57264
bohut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0.41822,5,0,bout,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.83644
pucha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.20209,5,0,nucha,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.40418
que,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-0.06304,3,1,que,7.342154687451817e-06,0.5871908758202614,0.0,0,0,3,2,ambiguous,True,False,True,1.0,-0.12608
compute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.25763,7,0,compote,7.342154687451817e-06,0.5871908758202614,0.0,0,0,7,3,ambiguous,False,False,True,1.0,0.51526
reccomend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.35842,9,0,recommend,7.342154687451817e-06,0.5871908758202614,0.0,0,0,9,3,ambiguous,False,False,True,0.7777777777777778,0.71684
tooo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.66256,4,0,too,7.342154687451817e-06,0.5871908758202614,0.0,0,0,4,3,ambiguous,True,False,True,0.5,1.32512
pahle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.25514,5,0,pale,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.51028
leta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-0.04145,4,0,eta,7.342154687451817e-06,0.5871908758202614,0.0,0,0,4,2,ambiguous,True,False,True,1.0,-0.0829
yar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.46477,3,1,yar,7.342154687451817e-06,0.5871908758202614,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.92954
bich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.24859,4,0,ich,7.342154687451817e-06,0.5871908758202614,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.49718
batalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0.7430000000000001,6,1,batalo,7.342154687451817e-06,0.5871908758202614,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,1.4860000000000002
renew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.06959,5,0,resew,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.13918
skynet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.45084,6,1,skynet,7.342154687451817e-06,0.5871908758202614,0.0,0,0,6,1,ambiguous,False,False,True,1.0,0.90168
mana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.13621,4,0,mna,7.342154687451817e-06,0.5871908758202614,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.27242
downloadable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.51078,12,1,downloadable,7.342154687451817e-06,0.5871908758202614,0.0,0,0,12,5,ambiguous,False,False,True,0.6666666666666666,1.02156
tiktok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.45664,6,1,tiktok,7.342154687451817e-06,0.5871908758202614,0.0,0,0,6,2,ambiguous,False,False,True,0.6666666666666666,0.91328
rahul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0.47367,5,0,rahu,7.342154687451817e-06,0.5871908758202614,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.94734
somthing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0.20105,8,0,southing,7.342154687451817e-06,0.5871908758202614,0.0,0,0,8,2,ambiguous,False,False,True,1.0,0.4021
jis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0683,3,1,jis,7.342154687451817e-06,0.5871908758202614,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.1366
versus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,8,0.6155111111111112,6,1,versus,6.607939218706635e-06,0.5800052903735844,0.0666666666666666,0,1,6,2,ambiguous,False,False,True,0.8333333333333334,1.2310222222222225
yahan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.6072111111111111,5,0,mahan,6.607939218706635e-06,0.5800052903735844,0.0,0,0,5,2,ambiguous,False,False,True,0.8,1.2144222222222223
redmi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3095222222222222,5,1,redmi,6.607939218706635e-06,0.5800052903735844,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.6190444444444444
notebooklm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.6099222222222223,10,1,notebooklm,6.607939218706635e-06,0.5800052903735844,0.0,0,0,10,4,ambiguous,False,False,True,0.8,1.2198444444444445
saniya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0.7506000000000002,6,1,saniya,6.607939218706635e-06,0.5800052903735844,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,1.5012000000000003
prep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.5556222222222222,4,0,prp,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,1,ambiguous,True,False,True,0.75,1.1112444444444445
pos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.1789777777777778,3,1,pos,6.607939218706635e-06,0.5800052903735844,0.0,0,0,3,1,ambiguous,True,False,True,1.0,-0.3579555555555556
technologies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5183666666666666,12,0,technologist,6.607939218706635e-06,0.5800052903735844,0.0,0,0,12,5,ambiguous,False,False,True,0.8333333333333334,1.0367333333333333
chiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.037911111111111,4,0,chi,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,1,ambiguous,True,False,True,1.0,-0.075822222222222
powerfull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.7864444444444444,9,0,powerful,6.607939218706635e-06,0.5800052903735844,0.0,0,0,9,3,ambiguous,False,False,True,0.8888888888888888,1.5728888888888888
dikhata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.1089,7,1,dikhata,6.607939218706635e-06,0.5800052903735844,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,0.2178
acc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.3031444444444445,3,1,acc,6.607939218706635e-06,0.5800052903735844,0.0,0,0,3,1,ambiguous,True,False,True,0.6666666666666666,0.606288888888889
cortana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1918444444444444,7,0,cortina,6.607939218706635e-06,0.5800052903735844,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,0.3836888888888888
regulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.0564,11,1,regulations,6.607939218706635e-06,0.5800052903735844,0.0,0,0,11,5,ambiguous,False,False,True,1.0,0.1128
outperforms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.352411111111111,11,0,outperformer,6.607939218706635e-06,0.5800052903735844,0.0,0,0,11,4,ambiguous,False,False,True,0.8181818181818182,0.704822222222222
kabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,-0.2227333333333333,4,0,kab,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,2,ambiguous,True,False,True,1.0,-0.4454666666666666
motorola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1575333333333333,8,1,motorola,6.607939218706635e-06,0.5800052903735844,0.0,0,0,8,4,ambiguous,False,False,True,0.75,0.3150666666666666
ulta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.0622666666666666,4,0,ult,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,2,ambiguous,True,False,True,1.0,-0.1245333333333332
puchte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.1579333333333333,6,1,puchte,6.607939218706635e-06,0.5800052903735844,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.3158666666666666
eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,-0.0309444444444444,2,0,eu,6.607939218706635e-06,0.5800052903735844,0.0,0,0,2,2,ambiguous,True,False,True,1.0,-0.0618888888888888
kitna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.0914,5,0,kina,6.607939218706635e-06,0.5800052903735844,0.0,0,0,5,2,ambiguous,False,False,True,1.0,-0.1828
arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6563888888888889,4,1,arts,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,1,ambiguous,True,False,True,1.0,1.3127777777777778
contacting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.0243111111111111,10,0,contactin,6.607939218706635e-06,0.5800052903735844,0.0,0,0,10,3,ambiguous,False,False,True,0.7,-0.0486222222222222
could've,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5904666666666666,8,1,could've,6.607939218706635e-06,0.5800052903735844,0.0,0,0,8,3,ambiguous,False,True,False,1.0,1.1809333333333332
diy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2521777777777778,3,1,diy,6.607939218706635e-06,0.5800052903735844,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.5043555555555556
hamesha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.1319555555555555,7,1,hamesha,6.607939218706635e-06,0.5800052903735844,0.0,0,0,7,3,ambiguous,False,False,True,0.7142857142857143,-0.263911111111111
life's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5863666666666668,6,0,lifers,6.607939218706635e-06,0.5800052903735844,0.0,0,0,6,2,ambiguous,False,True,False,1.0,1.1727333333333336
isne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1984111111111111,4,0,sine,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.3968222222222222
sara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.4874222222222222,4,0,ara,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.9748444444444444
dil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.535,3,1,dil,6.607939218706635e-06,0.5800052903735844,0.0,0,0,3,1,ambiguous,True,False,True,1.0,1.07
slove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3128555555555555,5,0,sloe,6.607939218706635e-06,0.5800052903735844,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.625711111111111
puch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1738111111111111,4,0,such,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.3476222222222222
madat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0.3440666666666666,5,0,adat,6.607939218706635e-06,0.5800052903735844,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.6881333333333332
wouldnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4964333333333333,7,1,wouldn't,6.607939218706635e-06,0.5800052903735844,0.0,0,0,7,2,ambiguous,False,False,True,1.0,0.9928666666666666
hote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4632666666666667,4,0,hot,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.9265333333333334
chagpt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.8106222222222222,6,1,chagpt,6.607939218706635e-06,0.5800052903735844,0.0,0,0,6,1,ambiguous,False,False,True,1.0,1.6212444444444445
weaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.0048777777777777,6,0,waker,6.607939218706635e-06,0.5800052903735844,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,-0.0097555555555554
nai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3264666666666667,3,1,nai,6.607939218706635e-06,0.5800052903735844,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.6529333333333334
expertise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6251777777777777,9,1,expertise,6.607939218706635e-06,0.5800052903735844,0.0,0,0,9,4,ambiguous,False,False,True,0.7777777777777778,1.2503555555555554
lot's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.4177999999999999,5,0,lots,6.607939218706635e-06,0.5800052903735844,0.0,0,0,5,1,ambiguous,False,True,False,1.0,0.8355999999999998
subject's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0223222222222222,9,0,subjects,6.607939218706635e-06,0.5800052903735844,0.0,0,0,9,2,ambiguous,False,True,False,0.8888888888888888,0.0446444444444444
