word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment,actual,predicted,actual_label,predicted_label,prob_closed,prob_open,prob_ambiguous,final_prediction,certainty,final_actual
fluff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.2791409090909091,5,1,fluff,1.6152740312394e-05,0.6331875282688906,0.0666666666666666,1,0,5,1,open,False,False,True,0.6,0.5582818181818182,open,ambiguous,open,ambiguous,0.0508147315317918,0.3683257470061316,0.5808595214620774,open,0.5808595214620774,open
mafia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.81268,5,1,mafia,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,5,3,open,False,False,True,0.8,1.62536,open,ambiguous,open,ambiguous,0.00423006267990909,0.4145555294292824,0.5812144078908098,open,0.5812144078908098,open
hobe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.45036,4,0,obe,3.671077343725909e-06,0.5343829898349378,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.90072,ambiguous,ambiguous,ambiguous,ambiguous,0.04672217335173765,0.371909994105702,0.5813678325425611,open,0.5813678325425611,open
explorations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.6412,12,1,explorations,5.873723749961453e-06,0.571637330557974,0.0666666666666666,1,0,12,5,open,False,False,True,0.9166666666666666,1.2824,open,open,open,open,0.0047077467037290625,0.5814572643439051,0.4138349889523648,open,0.5814572643439051,open
hides,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,-0.1319846153846154,5,1,hides,9.54480109368736e-06,0.6039359308784116,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,-0.2639692307692308,open,ambiguous,open,ambiguous,0.0044745949138688705,0.41402690586694674,0.5814984992191857,open,0.5814984992191857,open
charges,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,-0.0882653846153846,7,1,charges,1.9089602187374723e-05,0.6414349232056878,0.1333333333333333,2,0,7,2,open,False,False,True,1.0,-0.1765307692307692,open,open,open,open,0.016067416708312368,0.5815344529211974,0.40239813037048805,open,0.5815344529211974,open
various,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138,134,0.6214949275362321,7,1,various,0.0001013217346868,0.7044485209146873,0.0666666666666666,1,0,7,4,open,False,False,True,1.0,1.2429898550724643,open,open,open,open,0.11906511873845882,0.581595137942274,0.2993397433192679,open,0.581595137942274,open
hacks,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.7499600000000001,5,1,hacks,3.671077343725909e-06,0.5343829898349378,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,1.4999200000000001,open,ambiguous,open,ambiguous,0.004857839901374531,0.41352573026875483,0.5816164298298719,open,0.5816164298298719,open
cough,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.4642200000000001,5,1,cough,3.671077343725909e-06,0.5343829898349378,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.9284400000000002,open,ambiguous,open,ambiguous,0.028087978946545487,0.3902096154024045,0.5817024056510509,open,0.5817024056510509,open
sharing,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,135,131,0.5520785185185186,7,1,sharing,9.911908828059952e-05,0.7037930116945237,0.2,3,0,7,2,open,False,False,True,1.0,1.1041570370370373,open,open,open,open,0.12155563869562946,0.5817446680495169,0.29669969325485435,open,0.5817446680495169,open
deactivated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-0.1188899999999999,11,1,deactivated,7.342154687451817e-06,0.5871908758202614,0.0666666666666666,1,0,11,5,open,False,False,True,0.6363636363636364,-0.2377799999999998,open,open,open,open,0.010977465112487777,0.5818015230170581,0.40722101187045245,open,0.5818015230170581,open
assisted,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0.5168473684210527,8,1,assisted,1.3950093906158452e-05,0.6255609474815194,0.1333333333333333,2,0,8,3,open,False,False,True,0.75,1.0336947368421054,open,open,open,open,0.010107680119167366,0.581888419244876,0.4080039006359545,open,0.581888419244876,open
chatgpt's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0.4419249999999999,9,1,chatgpt's,2.0558033124865086e-05,0.644951443477734,0.0,0,0,9,1,ambiguous,False,True,False,0.8888888888888888,0.8838499999999998,ambiguous,open,ambiguous,open,0.02865401279687617,0.5819521301628282,0.3893938570402931,open,0.5819521301628282,open
clarify,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,0.4572578947368422,7,1,clarify,2.7900187812316904e-05,0.6585957192988778,0.0666666666666666,1,0,7,2,open,False,False,True,1.0,0.9145157894736844,open,open,open,open,0.03772472099077694,0.5819582863803457,0.3803169926288755,open,0.5819582863803457,open
stating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,-0.1008777777777777,7,1,stating,1.321587843741327e-05,0.6226511014835566,0.1333333333333333,2,0,7,2,open,False,False,True,0.8571428571428571,-0.2017555555555554,open,open,open,open,0.01551650044202053,0.5819905744393048,0.40249292511867246,open,0.5819905744393048,open
chet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.44356,4,0,het,3.671077343725909e-06,0.5343829898349378,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.88712,ambiguous,ambiguous,ambiguous,ambiguous,0.04672217335173765,0.37125140884439006,0.5820264178038731,open,0.5820264178038731,open
accents,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.50922,7,1,accents,1.1013232031177723e-05,0.6124288945957818,0.0666666666666666,1,0,7,2,open,False,False,True,0.8571428571428571,1.01844,open,open,open,open,0.009005897249537693,0.5820775310575967,0.4089165716928638,open,0.5820775310575967,open
stopping,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42,40,-0.0048904761904761,8,1,stopping,3.0837049687297635e-05,0.6627923278454898,0.2,3,0,8,2,open,False,False,True,0.875,-0.0097809523809522,open,open,open,open,0.01204579672200855,0.5821016415808903,0.40585256169709943,open,0.5821016415808903,open
skte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.303575,4,0,sate,5.873723749961453e-06,0.571637330557974,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.60715,ambiguous,ambiguous,ambiguous,ambiguous,0.06449070943935852,0.3533801878209187,0.5821291027397234,open,0.5821291027397234,open
alike,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0.6718428571428572,5,1,alike,5.139508281216272e-06,0.5617012295157272,0.1333333333333333,2,0,5,3,open,False,False,True,1.0,1.3436857142857144,open,ambiguous,open,ambiguous,0.005112542174266443,0.41271736669546644,0.5821700911302685,open,0.5821700911302685,open
implementing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6926777777777777,12,1,implementing,6.607939218706635e-06,0.5800052903735844,0.0666666666666666,1,0,12,4,open,False,False,True,0.6666666666666666,1.3853555555555555,open,open,open,open,0.003952179791580889,0.5822644884239122,0.41378333178450616,open,0.5822644884239122,open
aggressive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,21,-0.0909047619047619,10,1,aggressive,1.5418524843648817e-05,0.6308081703830098,0.0666666666666666,1,0,10,4,open,False,False,True,0.7,-0.1818095238095238,open,open,open,open,0.006978326313427023,0.5826248569400395,0.4103968167465316,open,0.5826248569400395,open
specifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.5472,14,1,specifications,8.076370156197e-06,0.5934578873666095,0.0666666666666666,1,0,14,6,open,False,False,True,0.7142857142857143,1.0944,open,open,open,open,0.004732651736150616,0.5826641583313393,0.41260318993250866,open,0.5826641583313393,open
script,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,65,0.3293253333333334,6,1,script,5.506616015588863e-05,0.6848046240657477,0.1333333333333333,2,0,6,1,open,False,False,True,1.0,0.6586506666666668,open,open,open,open,0.04621967759571268,0.582768885429051,0.3710114369752362,open,0.582768885429051,open
consuming,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0.0620933333333333,9,1,consuming,2.202646406235545e-05,0.648150460701653,0.1333333333333333,2,0,9,3,open,False,False,True,0.8888888888888888,0.1241866666666666,open,open,open,open,0.009063041853390996,0.5828099387682862,0.4081270193783208,open,0.5828099387682862,open
disconnects,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.1704285714285714,11,1,disconnects,5.139508281216272e-06,0.5617012295157272,0.1333333333333333,2,0,11,3,open,False,False,True,0.7272727272727273,-0.3408571428571428,open,open,open,open,0.010468790957915829,0.5828609764378999,0.40667023260418284,open,0.5828609764378999,open
delivery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0.6656,8,1,delivery,1.5418524843648817e-05,0.6308081703830098,0.0666666666666666,1,0,8,3,open,False,False,True,0.875,1.3312,open,open,open,open,0.008944357637942312,0.5829368726373972,0.4081187697246592,open,0.5829368726373972,open
readable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0.5430533333333333,8,1,readable,1.1013232031177723e-05,0.6124288945957818,0.0666666666666666,1,0,8,4,open,False,False,True,0.75,1.0861066666666666,open,open,open,open,0.010322196524897497,0.5830870880836492,0.4065907153914517,open,0.5830870880836492,open
drawing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,47,0.3430875,7,1,drawing,3.5242342499768725e-05,0.6681970379894457,0.1333333333333333,2,0,7,2,open,False,False,True,1.0,0.686175,open,open,open,open,0.03939186087717228,0.5831446815630092,0.37746345755981686,open,0.5831446815630092,open
stressful,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,13,-0.180076923076923,9,1,stressful,9.54480109368736e-06,0.6039359308784116,0.0666666666666666,1,0,9,2,open,False,False,True,0.7777777777777778,-0.360153846153846,open,open,open,open,0.005164208842520262,0.5832053809037429,0.4116304102537351,open,0.5832053809037429,open
hota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,63,0.0528216216216216,4,0,hot,5.4331944687143445e-05,0.6843351286141285,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.1056432432432432,ambiguous,ambiguous,ambiguous,ambiguous,0.012547873852342649,0.40417978984746944,0.5832723363001892,open,0.5832723363001892,open
asian,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4238166666666667,5,1,asian,4.405292812471091e-06,0.5496051325127768,0.1333333333333333,2,0,5,3,open,False,False,True,0.8,0.8476333333333333,open,ambiguous,open,ambiguous,0.037157814977406334,0.37946482301991274,0.5833773620026815,open,0.5833773620026815,open
regretting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.32258,10,1,regretting,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,10,3,open,False,False,True,0.6,-0.64516,open,open,open,open,0.0055513956325940455,0.5834494578488044,0.41099914651860037,open,0.5834494578488044,open
ao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.6463125000000001,2,0,ao,5.873723749961453e-06,0.571637330557974,0.0,0,0,2,2,ambiguous,True,False,True,1.0,1.2926250000000001,ambiguous,ambiguous,ambiguous,ambiguous,0.08272890979284016,0.33374843538561605,0.5835226548215448,open,0.5835226548215448,open
block,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42,0.0691704545454545,5,1,block,3.2305480624788e-05,0.664699894291389,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,0.138340909090909,open,ambiguous,open,ambiguous,0.010410236943816785,0.4060046964942825,0.5835850665619021,open,0.5835850665619021,open
suicide,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,-0.3648285714285714,7,1,suicide,5.139508281216272e-06,0.5617012295157272,0.0666666666666666,1,0,7,4,open,False,False,True,0.8571428571428571,-0.7296571428571428,open,open,open,open,0.014133134458752607,0.5836492533382187,0.4022176122030274,open,0.5836492533382187,open
permissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,0.345535,11,1,permissions,2.9368618749807268e-05,0.6607625402758197,0.0,0,0,11,4,ambiguous,False,False,True,0.7272727272727273,0.69107,ambiguous,open,ambiguous,open,0.022157587653740107,0.5837363380196744,0.3941060743265835,open,0.5837363380196744,open
risks,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.3248,5,1,risks,3.671077343725909e-06,0.5343829898349378,0.1333333333333333,2,0,5,1,open,False,False,True,0.8,0.6496,open,ambiguous,open,ambiguous,0.057442402823250166,0.3587797084817798,0.5837778886949707,open,0.5837778886949707,open
drive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,40,0.2269488372093022,5,1,drive,3.157126515604281e-05,0.6637605539783985,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.4538976744186044,open,ambiguous,open,ambiguous,0.02845590295470897,0.3877129251076113,0.5838311719376802,open,0.5838311719376802,open
dusre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.3226,5,0,duse,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.6452,ambiguous,ambiguous,ambiguous,ambiguous,0.05517764510381479,0.36082025625517433,0.5840020986410116,open,0.5840020986410116,open
spiritual,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0.5507631578947368,9,1,spiritual,1.3950093906158452e-05,0.6255609474815194,0.1333333333333333,2,0,9,4,open,False,False,True,0.8888888888888888,1.1015263157894737,open,open,open,open,0.004778554743722766,0.5841261253534621,0.4110953199028134,open,0.5841261253534621,open
progress,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,100,0.5637317757009346,8,1,progress,7.856105515573444e-05,0.6966319365965035,0.1333333333333333,2,0,8,2,open,False,False,True,0.75,1.1274635514018692,open,open,open,open,0.11507031361703966,0.5841479331969525,0.3007817531860085,open,0.5841479331969525,open
sahab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.335175,5,0,ahab,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.67035,ambiguous,ambiguous,ambiguous,ambiguous,0.04559991978360909,0.37008482542703747,0.5843152547893541,open,0.5843152547893541,open
would've,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.55181875,8,0,would-be,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,8,3,ambiguous,False,True,False,1.0,1.1036375,ambiguous,open,ambiguous,open,0.010322196524897497,0.5843553995728122,0.4053224039022885,open,0.5843553995728122,open
presented,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0.37322,9,1,presented,2.202646406235545e-05,0.648150460701653,0.1333333333333333,2,0,9,3,open,False,False,True,0.7777777777777778,0.74644,open,open,open,open,0.022068219227047613,0.5844571053646068,0.39347467540834297,open,0.5844571053646068,open
hallucinating,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0.0072864864864865,13,1,hallucinating,2.716597234357172e-05,0.6574555658168466,0.1333333333333333,2,0,13,5,open,False,False,True,0.6923076923076923,0.014572972972973,open,open,open,open,0.00560230800910052,0.5845060288182669,0.4098916631726312,open,0.5845060288182669,open
tamil,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,32,0.2626307692307693,5,1,tamil,2.863440328106209e-05,0.6596972838889588,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.5252615384615386,open,ambiguous,open,ambiguous,0.031103661394815945,0.38432338482475814,0.5845729537804263,open,0.5845729537804263,open
needed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,349,337,0.426493982808023,6,1,needed,0.000256241198592,0.7292058376670297,0.1333333333333333,2,0,6,3,open,False,False,True,0.5,0.852987965616046,open,closed,open,closed,0.5845763608380947,0.2839247329979283,0.13149890616397839,closed,0.5845763608380947,open
concerned,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0.5379428571428571,9,1,concerned,1.5418524843648817e-05,0.6308081703830098,0.1333333333333333,2,0,9,3,open,False,False,True,0.6666666666666666,1.0758857142857141,open,open,open,open,0.004937013344033922,0.5846920926653052,0.4103708939906591,open,0.5846920926653052,open
translates,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.57395,10,1,translates,1.0279016562432543e-05,0.6083877907186052,0.1333333333333333,2,0,10,3,open,False,False,True,0.7,1.1479,open,open,open,open,0.006005013730376883,0.5848874615962203,0.40910752467340145,open,0.5848874615962203,open
recommendations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0.4430620689655172,15,1,recommendations,2.1292248593610268e-05,0.6465873928647587,0.0666666666666666,1,0,15,6,open,False,False,True,0.7333333333333333,0.8861241379310344,open,open,open,open,0.027534299622789884,0.58490197602726,0.3875637243499484,open,0.58490197602726,open
final,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0.2211127659574468,5,1,final,3.450812703102354e-05,0.6673591784382801,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.4422255319148936,open,ambiguous,open,ambiguous,0.027800102144636404,0.38728038202046156,0.5849195158349025,open,0.5849195158349025,open
distinct,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.7455909090909091,8,1,distinct,8.076370156197e-06,0.5934578873666095,0.0666666666666666,1,0,8,2,open,False,False,True,0.75,1.4911818181818182,open,open,open,open,0.0082484644474915,0.5849988541470134,0.4067526814054945,open,0.5849988541470134,open
enthusiasm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6834333333333333,10,1,enthusiasm,6.607939218706635e-06,0.5800052903735844,0.0666666666666666,1,0,10,4,open,False,False,True,0.9,1.3668666666666667,open,open,open,open,0.004652512062262448,0.5850345224029307,0.4103129655348059,open,0.5850345224029307,open
alignment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0.7094769230769232,9,1,alignment,9.54480109368736e-06,0.6039359308784116,0.0666666666666666,1,0,9,3,open,False,False,True,0.8888888888888888,1.4189538461538465,open,open,open,open,0.004391560326035314,0.5850990543776724,0.41050938529629144,open,0.5850990543776724,open
restarting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,-0.038251282051282,10,1,restarting,2.863440328106209e-05,0.6596972838889588,0.0666666666666666,1,0,10,3,open,False,False,True,0.8,-0.076502564102564,open,open,open,open,0.006597300799486753,0.5851222823123795,0.40828041688813255,open,0.5851222823123795,open
voices,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,51,0.364989090909091,6,1,voices,4.0381850780984994e-05,0.6734908190761342,0.1333333333333333,2,0,6,3,open,False,False,True,1.0,0.729978181818182,open,open,open,open,0.040710227255999674,0.5851417064369131,0.37414806630708614,open,0.5851417064369131,open
backwards,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,-0.16375,9,1,backwards,8.810585624942181e-06,0.5989937658314455,0.0666666666666666,1,0,9,2,open,False,False,True,0.8888888888888888,-0.3275,open,open,open,open,0.00530303579835517,0.5852156087822967,0.4094813554193463,open,0.5852156087822967,open
debugging,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.6808000000000001,9,1,debugging,1.321587843741327e-05,0.6226511014835566,0.0666666666666666,1,0,9,3,open,False,False,True,0.7777777777777778,1.3616000000000001,open,open,open,open,0.004582625509216932,0.5853528942734316,0.4100644802173505,open,0.5853528942734316,open
instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,0.055465909090909,11,1,instruction,3.2305480624788e-05,0.664699894291389,0.0666666666666666,1,0,11,4,open,False,False,True,0.7272727272727273,0.110931818181818,open,open,open,open,0.013982762997682918,0.5853733953153821,0.40064384168693373,open,0.5853733953153821,open
scattered,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.6318615384615385,9,1,scattered,9.54480109368736e-06,0.6039359308784116,0.0666666666666666,1,0,9,3,open,False,False,True,0.7777777777777778,1.263723076923077,open,open,open,open,0.005147127238183489,0.5853929616482246,0.40945991111359054,open,0.5853929616482246,open
generic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,52,0.1249599999999999,7,1,generic,4.0381850780984994e-05,0.6734908190761342,0.1333333333333333,2,0,7,3,open,False,False,True,0.8571428571428571,0.2499199999999998,open,open,open,open,0.036772528162727476,0.5855045936834561,0.37772287815381533,open,0.5855045936834561,open
consumption,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.5992461538461539,11,1,consumption,9.54480109368736e-06,0.6039359308784116,0.0666666666666666,1,0,11,4,open,False,False,True,0.8181818181818182,1.1984923076923077,open,open,open,open,0.01015770266368613,0.585516403694127,0.40432589364218563,open,0.585516403694127,open
checking,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,81,0.3945928571428572,8,1,checking,6.167409937459527e-05,0.6887002699067727,0.1333333333333333,2,0,8,2,open,False,False,True,0.875,0.7891857142857144,open,open,open,open,0.09677061537898522,0.5855929188682081,0.3176364657528058,open,0.5855929188682081,open
engineers,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0.5674947368421053,9,1,engineers,1.3950093906158452e-05,0.6255609474815194,0.1333333333333333,2,0,9,4,open,False,False,True,0.6666666666666666,1.1349894736842105,open,open,open,open,0.004778554743722766,0.5856419823366282,0.4095794629196472,open,0.5856419823366282,open
freezing,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,13,-0.2240076923076923,8,1,freezing,9.54480109368736e-06,0.6039359308784116,0.1333333333333333,2,0,8,3,open,False,False,True,0.875,-0.4480153846153846,open,open,open,open,0.01067905373532967,0.585728676428711,0.4035922698359575,open,0.585728676428711,open
finished,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54,52,0.1542962962962963,8,1,finished,3.964763531223981e-05,0.6727895226904915,0.1333333333333333,2,0,8,3,open,False,False,True,0.875,0.3085925925925926,open,open,open,open,0.03415390842090333,0.5857920877738679,0.38005400380522725,open,0.5857920877738679,open
ekdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.6576285714285713,5,0,edam,5.139508281216272e-06,0.5617012295157272,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.3152571428571427,ambiguous,ambiguous,ambiguous,ambiguous,0.005112542174266443,0.4090044515712889,0.5858830062544461,open,0.5858830062544461,open
compliment,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.5721818181818181,10,1,compliment,8.076370156197e-06,0.5934578873666095,0.1333333333333333,2,0,10,3,open,False,False,True,0.9,1.1443636363636362,open,open,open,open,0.006005013730376883,0.5858855217311484,0.40810946453847335,open,0.5858855217311484,open
props,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.3117333333333333,5,1,props,4.405292812471091e-06,0.5496051325127768,0.0666666666666666,1,0,5,1,open,False,False,True,0.8,0.6234666666666666,open,ambiguous,open,ambiguous,0.0535529371936716,0.3604998810406299,0.5859471817656992,open,0.5859471817656992,open
apple,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0.1808380952380952,5,1,apple,3.0837049687297635e-05,0.6627923278454898,0.0666666666666666,1,0,5,2,open,False,False,True,0.8,0.3616761904761904,open,ambiguous,open,ambiguous,0.03014094161908477,0.38370648830637794,0.5861525700745379,open,0.5861525700745379,open
visualize,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.809525,9,1,visualize,5.873723749961453e-06,0.571637330557974,0.0666666666666666,1,0,9,5,open,False,False,True,0.8888888888888888,1.61905,open,open,open,open,0.0032631756260487537,0.5862121314033737,0.4105246929705766,open,0.5862121314033737,open
solves,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0.4930894736842106,6,1,solves,4.185028171847536e-05,0.6748452867147411,0.1333333333333333,2,0,6,2,open,False,False,True,0.8333333333333334,0.9861789473684212,open,open,open,open,0.03392181001845586,0.5862852254890427,0.37979296449250116,open,0.5862852254890427,open
hints,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4751999999999999,5,1,hints,4.405292812471091e-06,0.5496051325127768,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,0.9503999999999998,open,ambiguous,open,ambiguous,0.024915437433775178,0.38874112800772004,0.5863434345585059,open,0.5863434345585059,open
integrate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0.4341903225806451,9,1,integrate,2.2760679531100632e-05,0.6496462468470389,0.1333333333333333,2,0,9,4,open,False,False,True,0.7777777777777778,0.8683806451612902,open,open,open,open,0.02873402203435252,0.5863611665987637,0.3849048113668815,open,0.5863611665987637,open
figured,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.5005214285714285,7,1,figured,1.0279016562432543e-05,0.6083877907186052,0.1333333333333333,2,0,7,3,open,False,False,True,1.0,1.001042857142857,open,open,open,open,0.008827978583511703,0.5863838715008155,0.40478814991567097,open,0.5863838715008155,open
expands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.7853916666666668,7,1,expands,8.810585624942181e-06,0.5989937658314455,0.0666666666666666,1,0,7,2,open,False,False,True,1.0,1.5707833333333336,open,open,open,open,0.007008344781890939,0.5863910774602167,0.4066005777578918,open,0.5863910774602167,open
unbelievably,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,16,0.5749470588235294,12,1,unbelievably,1.2481662968668089e-05,0.6195156162140293,0.0666666666666666,1,0,12,5,open,False,False,True,0.75,1.1498941176470587,open,open,open,open,0.005495746642876942,0.5864806860111552,0.40802356734596656,open,0.5864806860111552,open
downloadable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.51078,12,1,downloadable,7.342154687451817e-06,0.5871908758202614,0.0,0,0,12,5,ambiguous,False,False,True,0.6666666666666666,1.02156,ambiguous,open,ambiguous,open,0.005075859788661928,0.5865345825335634,0.4083895576777731,open,0.5865345825335634,open
wider,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.7038333333333334,5,1,wider,4.405292812471091e-06,0.5496051325127768,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,1.4076666666666668,open,ambiguous,open,ambiguous,0.004857839901374531,0.40856721260117773,0.5865749474974493,open,0.5865749474974493,open
cheek,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.7029833333333334,5,1,cheek,4.405292812471091e-06,0.5496051325127768,0.2,3,0,5,2,open,False,False,True,0.8,1.4059666666666668,open,ambiguous,open,ambiguous,0.004857839901374531,0.40856721260117773,0.5865749474974493,open,0.5865749474974493,open
copilots,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.6409083333333333,8,1,copilots,8.810585624942181e-06,0.5989937658314455,0.0666666666666666,1,0,8,3,open,False,False,True,0.875,1.2818166666666666,open,open,open,open,0.009350400766597714,0.5867627324948569,0.4038868667385441,open,0.5867627324948569,open
straightforward,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,42,42,0.4555928571428571,15,1,straightforward,3.0837049687297635e-05,0.6627923278454898,0.1333333333333333,2,0,15,4,open,False,False,True,0.7333333333333333,0.9111857142857142,open,open,open,open,0.028522582882102174,0.5867736369703409,0.38470378014755563,open,0.5867736369703409,open
