word,pos,source_base
backbiting,verb,backbite
backcross,verb,backcross
backcrossed,verb,backcross
backcrosses,verb,backcross
backcrossing,verb,backcross
backdate,verb,backdate
backdated,verb,backdate
backdates,verb,backdate
backdating,verb,backdate
backed,verb,back
backfire,verb,backfire
backfired,verb,backfire
backfires,verb,backfire
backfiring,verb,backfire
background,verb,background
backgrounded,verb,background
backgrounding,verb,background
backgrounds,verb,background
backhand,verb,backhand
backhanded,verb,backhand
backhanding,verb,backhand
backhands,verb,backhand
backing,verb,back
backlog,verb,backlog
backlogged,verb,backlog
backlogging,verb,backlog
backlogs,verb,backlog
backpack,verb,backpack
backpacked,verb,backpack
backpacking,verb,backpack
backpacks,verb,backpack
backpedal,verb,backpedal
backpedalled,verb,backpedal
backpedalling,verb,backpedal
backpedals,verb,backpedal
backs,verb,back
backscatter,verb,backscatter
backscatterred,verb,backscatter
backscatterring,verb,backscatter
backscatters,verb,backscatter
backslap,verb,backslap
backslapped,verb,backslap
backslapping,verb,backslap
backslaps,verb,backslap
backspace,verb,backspace
backspaced,verb,backspace
backspaces,verb,backspace
backspacing,verb,backspace
backstitch,verb,backstitch
backstitched,verb,backstitch
backstitches,verb,backstitch
backstitching,verb,backstitch
backstop,verb,backstop
backstopped,verb,backstop
backstopping,verb,backstop
backstops,verb,backstop
backstroke,verb,backstroke
backstroked,verb,backstroke
backstrokes,verb,backstroke
backstroking,verb,backstroke
backtrack,verb,backtrack
backtracked,verb,backtrack
backtracking,verb,backtrack
backtracks,verb,backtrack
bacterize,verb,bacterize
bacterized,verb,bacterize
bacterizes,verb,bacterize
bacterizing,verb,bacterize
badge,verb,badge
badged,verb,badge
badger,verb,badger
badgerred,verb,badger
badgerring,verb,badger
badgers,verb,badger
badges,verb,badge
badging,verb,badge
badmouth,verb,badmouth
badmouthed,verb,badmouth
badmouthing,verb,badmouth
badmouths,verb,badmouth
baffle,verb,baffle
baffled,verb,baffle
baffles,verb,baffle
baffling,verb,baffle
bag,verb,bag
bagged,verb,bag
bagging,verb,bag
bags,verb,bag
bail,verb,bail
bail out,verb,bail out
bailed,verb,bail
bailing,verb,bail
bails,verb,bail
bait,verb,bait
baited,verb,bait
baiting,verb,bait
baits,verb,bait
bake,verb,bake
baked,verb,bake
bakes,verb,bake
baking,verb,bake
balance,verb,balance
balanced,verb,balance
balances,verb,balance
balancing,verb,balance
bald,verb,bald
balded,verb,bald
balding,verb,bald
balds,verb,bald
bale,verb,bale
baled,verb,bale
bales,verb,bale
baling,verb,bale
balkanize,verb,balkanize
balkanized,verb,balkanize
balkanizes,verb,balkanize
balkanizing,verb,balkanize
ball,verb,ball
ballast,verb,ballast
ballasted,verb,ballast
ballasting,verb,ballast
ballasts,verb,ballast
balled,verb,ball
balling,verb,ball
balloon,verb,balloon
ballooned,verb,balloon
ballooning,verb,balloon
balloons,verb,balloon
ballot,verb,ballot
ballots,verb,ballot
ballotted,verb,ballot
ballotting,verb,ballot
balls,verb,ball
ballyhoo,verb,ballyhoo
ballyhooed,verb,ballyhoo
ballyhooes,verb,ballyhoo
ballyhooing,verb,ballyhoo
bamboozle,verb,bamboozle
bamboozled,verb,bamboozle
bamboozles,verb,bamboozle
bamboozling,verb,bamboozle
ban,verb,ban
band,verb,band
band oneself,verb,band oneself
band together,verb,band together
bandage,verb,bandage
bandaged,verb,bandage
bandages,verb,bandage
bandaging,verb,bandage
banded,verb,band
bandied,verb,bandy
bandies,verb,bandy
banding,verb,band
bands,verb,band
bandy,verb,bandy
bandy about,verb,bandy about
bandying,verb,bandy
bang,verb,bang
bang out,verb,bang out
bang up,verb,bang up
banged,verb,bang
banging,verb,bang
bangs,verb,bang
banish,verb,banish
banished,verb,banish
banishes,verb,banish
banishing,verb,banish
bank,verb,bank
banked,verb,bank
banking,verb,bank
bankroll,verb,bankroll
bankrolled,verb,bankroll
bankrolling,verb,bankroll
bankrolls,verb,bankroll
bankrupt,verb,bankrupt
bankrupted,verb,bankrupt
bankrupting,verb,bankrupt
bankrupts,verb,bankrupt
banks,verb,bank
banned,verb,ban
banning,verb,ban
bans,verb,ban
baptize,verb,baptize
baptized,verb,baptize
baptizes,verb,baptize
baptizing,verb,baptize
bar,verb,bar
bar mitzvah,verb,bar mitzvah
barb,verb,barb
barbarize,verb,barbarize
barbarized,verb,barbarize
barbarizes,verb,barbarize
barbarizing,verb,barbarize
barbed,verb,barb
barbeque,verb,barbeque
barbequed,verb,barbeque
barbeques,verb,barbeque
barbequing,verb,barbeque
barber,verb,barber
barberred,verb,barber
barberring,verb,barber
barbers,verb,barber
barbing,verb,barb
barbs,verb,barb
bare,verb,bare
bared,verb,bare
bares,verb,bare
bargain,verb,bargain
bargained,verb,bargain
bargaining,verb,bargain
bargains,verb,bargain
barge,verb,barge
barge in,verb,barge in
barged,verb,barge
barges,verb,barge
barging,verb,barge
baring,verb,bare
bark,verb,bark
barked,verb,bark
barking,verb,bark
barks,verb,bark
barnstorm,verb,barnstorm
barnstormed,verb,barnstorm
barnstorming,verb,barnstorm
barnstorms,verb,barnstorm
baronetize,verb,baronetize
baronetized,verb,baronetize
baronetizes,verb,baronetize
baronetizing,verb,baronetize
barrack,verb,barrack
barracked,verb,barrack
barracking,verb,barrack
barracks,verb,barrack
barrage jam,verb,barrage jam
barred,verb,bar
barrel,verb,barrel
barrelled,verb,barrel
barrelling,verb,barrel
barrels,verb,barrel
barricade,verb,barricade
barricaded,verb,barricade
barricades,verb,barricade
barricading,verb,barricade
barring,verb,bar
bars,verb,bar
barter,verb,barter
barter away,verb,barter away
barterred,verb,barter
barterring,verb,barter
barters,verb,barter
base,verb,base
based,verb,base
bases,verb,base
basing,verb,base
bask,verb,bask
basked,verb,bask
basking,verb,bask
basks,verb,bask
basset,verb,basset
bassets,verb,basset
bassetted,verb,basset
bassetting,verb,basset
bastardize,verb,bastardize
bastardized,verb,bastardize
bastardizes,verb,bastardize
bastardizing,verb,bastardize
baste,verb,baste
basted,verb,baste
bastes,verb,baste
bastinado,verb,bastinado
bastinadoed,verb,bastinado
bastinadoes,verb,bastinado
bastinadoing,verb,bastinado
basting,verb,baste
bat,verb,bat
bat mitzvah,verb,bat mitzvah
batch,verb,batch
batched,verb,batch
batches,verb,batch
batching,verb,batch
bate,verb,bate
bated,verb,bate
bates,verb,bate
batfowl,verb,batfowl
batfowled,verb,batfowl
batfowling,verb,batfowl
batfowls,verb,batfowl
bathe,verb,bathe
bathed,verb,bathe
bathes,verb,bathe
bathing,verb,bathe
batik,verb,batik
batikked,verb,batik
batikking,verb,batik
batiks,verb,batik
bating,verb,bate
bats,verb,bat
batted,verb,bat
batten,verb,batten
battenned,verb,batten
battenning,verb,batten
battens,verb,batten
batting,verb,bat
battle,verb,battle
battled,verb,battle
battles,verb,battle
battling,verb,battle
bawl,verb,bawl
bawled,verb,bawl
bawling,verb,bawl
bawls,verb,bawl
bay,verb,bay
bayed,verb,bay
baying,verb,bay
bayonet,verb,bayonet
bayonets,verb,bayonet
bayonetted,verb,bayonet
bayonetting,verb,bayonet
bays,verb,bay
be,verb,be
be active,verb,be active
be born,verb,be born
be due,verb,be due
be full,verb,be full
be well,verb,be well
beach,verb,beach
beached,verb,beach
beaches,verb,beach
beaching,verb,beach
beacon,verb,beacon
beaconned,verb,beacon
beaconning,verb,beacon
beacons,verb,beacon
bead,verb,bead
beaded,verb,bead
beading,verb,bead
beads,verb,bead
beam,verb,beam
beamed,verb,beam
beaming,verb,beam
beams,verb,beam
bean,verb,bean
beaned,verb,bean
beaning,verb,bean
beans,verb,bean
bear,verb,bear
bear down,verb,bear down
bear down on,verb,bear down on
bear up,verb,bear up
beard,verb,beard
bearded,verb,beard
bearding,verb,beard
beards,verb,beard
beared,verb,bear
bearing,verb,bear
bears,verb,bear
beat,verb,beat
beat a retreat,verb,beat a retreat
beat around the bush,verb,beat around the bush
beat down,verb,beat down
beat out,verb,beat out
beat up,verb,beat up
beated,verb,beat
beatified,verb,beatify
beatifies,verb,beatify
beatify,verb,beatify
beatifying,verb,beatify
beating,verb,beat
beats,verb,beat
beaver,verb,beaver
beaverred,verb,beaver
beaverring,verb,beaver
beavers,verb,beaver
became,verb,became
becamed,verb,became
becames,verb,became
becaming,verb,became
beckon,verb,beckon
beckonned,verb,beckon
beckonning,verb,beckon
beckons,verb,beckon
become,verb,become
becomed,verb,become
becomes,verb,become
becoming,verb,become
bed,verb,bed
bed down,verb,bed down
bed-hop,verb,bed-hop
bedaub,verb,bedaub
bedaubed,verb,bedaub
bedaubing,verb,bedaub
bedaubs,verb,bedaub
bedded,verb,bed
bedding,verb,bed
bedew,verb,bedew
bedewed,verb,bedew
bedewing,verb,bedew
bedews,verb,bedew
bedizen,verb,bedizen
bedizenned,verb,bedizen
bedizenning,verb,bedizen
bedizens,verb,bedizen
bedraggle,verb,bedraggle
bedraggled,verb,bedraggle
bedraggles,verb,bedraggle
bedraggling,verb,bedraggle
beds,verb,bed
beep,verb,beep
beeped,verb,beep
beeping,verb,beep
beeps,verb,beep
beeswax,verb,beeswax
beeswaxed,verb,beeswax
beeswaxes,verb,beeswax
beeswaxing,verb,beeswax
beetle,verb,beetle
beetled,verb,beetle
beetles,verb,beetle
beetling,verb,beetle
befall,verb,befall
befalled,verb,befall
befalling,verb,befall
befalls,verb,befall
befit,verb,befit
befits,verb,befit
befitted,verb,befit
befitting,verb,befit
befriend,verb,befriend
befriended,verb,befriend
befriending,verb,befriend
befriends,verb,befriend
befuddle,verb,befuddle
befuddled,verb,befuddle
befuddles,verb,befuddle
befuddling,verb,befuddle
beg,verb,beg
began,verb,began
beganned,verb,began
beganning,verb,began
begans,verb,began
beget,verb,beget
begets,verb,beget
begetted,verb,beget
begetting,verb,beget
beggar,verb,beggar
beggarred,verb,beggar
beggarring,verb,beggar
beggars,verb,beggar
begged,verb,beg
begging,verb,beg
begin,verb,begin
beginned,verb,begin
beginning,verb,begin
begins,verb,begin
begrudge,verb,begrudge
begrudged,verb,begrudge
begrudges,verb,begrudge
begrudging,verb,begrudge
begs,verb,beg
begun,verb,begun
begunned,verb,begun
begunning,verb,begun
beguns,verb,begun
behave,verb,behave
behaved,verb,behave
behaves,verb,behave
behaving,verb,behave
behold,verb,behold
beholded,verb,behold
beholding,verb,behold
beholds,verb,behold
behoove,verb,behoove
behooved,verb,behoove
behooves,verb,behoove
behooving,verb,behoove
being,verb,be
bejewel,verb,bejewel
bejewelled,verb,bejewel
bejewelling,verb,bejewel
bejewels,verb,bejewel
belabor,verb,belabor
belaborred,verb,belabor
belaborring,verb,belabor
belabors,verb,belabor
belabour,verb,belabour
belaboured,verb,belabour
belabouring,verb,belabour
belabours,verb,belabour
belay,verb,belay
belayed,verb,belay
belaying,verb,belay
belays,verb,belay
believe,verb,believe
believe in,verb,believe in
believed,verb,believe
believes,verb,believe
believing,verb,believe
bell,verb,bell
bell the cat,verb,bell the cat
belled,verb,bell
bellied,verb,belly
bellies,verb,belly
belling,verb,bell
bellow,verb,bellow
bellowed,verb,bellow
bellowing,verb,bellow
bellows,verb,bellow
bells,verb,bell
belly,verb,belly
belly dance,verb,belly dance
belly-flop,verb,belly-flop
belly-land,verb,belly-land
bellying,verb,belly
bellylaugh,verb,bellylaugh
bellylaughed,verb,bellylaugh
bellylaughing,verb,bellylaugh
bellylaughs,verb,bellylaugh
belong,verb,belong
belong to,verb,belong to
belonged,verb,belong
belonging,verb,belong
belongs,verb,belong
belt,verb,belt
belt out,verb,belt out
belted,verb,belt
belting,verb,belt
belts,verb,belt
bench,verb,bench
benched,verb,bench
benches,verb,bench
benching,verb,bench
bend,verb,bend
benday,verb,benday
bendayed,verb,benday
bendaying,verb,benday
bendays,verb,benday
bended,verb,bend
bending,verb,bend
bends,verb,bend
benefact,verb,benefact
benefacted,verb,benefact
benefacting,verb,benefact
benefacts,verb,benefact
benefice,verb,benefice
beneficed,verb,benefice
benefices,verb,benefice
beneficiate,verb,beneficiate
beneficiated,verb,beneficiate
beneficiates,verb,beneficiate
beneficiating,verb,beneficiate
beneficing,verb,benefice
benefit,verb,benefit
benefits,verb,benefit
benefitted,verb,benefit
benefitting,verb,benefit
benficiate,verb,benficiate
benficiated,verb,benficiate
benficiates,verb,benficiate
benficiating,verb,benficiate
benight,verb,benight
benighted,verb,benight
benighting,verb,benight
benights,verb,benight
bent,verb,bent
bented,verb,bent
benting,verb,bent
bents,verb,bent
bequeath,verb,bequeath
bequeathed,verb,bequeath
bequeathing,verb,bequeath
bequeaths,verb,bequeath
bereave,verb,bereave
bereaved,verb,bereave
bereaves,verb,bereave
bereaving,verb,bereave
berried,verb,berry
berries,verb,berry
berry,verb,berry
berrying,verb,berry
berth,verb,berth
berthed,verb,berth
berthing,verb,berth
berths,verb,berth
bes,verb,be
beset,verb,beset
besets,verb,beset
besetted,verb,beset
besetting,verb,beset
besiege,verb,besiege
besieged,verb,besiege
besieges,verb,besiege
besieging,verb,besiege
besot,verb,besot
besots,verb,besot
besotted,verb,besot
besotting,verb,besot
bespangle,verb,bespangle
bespangled,verb,bespangle
bespangles,verb,bespangle
bespangling,verb,bespangle
bespeak,verb,bespeak
bespeaked,verb,bespeak
bespeaking,verb,bespeak
bespeaks,verb,bespeak
bespot,verb,bespot
bespots,verb,bespot
bespotted,verb,bespot
bespotting,verb,bespot
bestialize,verb,bestialize
bestialized,verb,bestialize
bestializes,verb,bestialize
bestializing,verb,bestialize
bestir,verb,bestir
bestirred,verb,bestir
bestirring,verb,bestir
bestirs,verb,bestir
bestow,verb,bestow
bestowed,verb,bestow
bestowing,verb,bestow
bestows,verb,bestow
bestrew,verb,bestrew
bestrewed,verb,bestrew
bestrewing,verb,bestrew
bestrews,verb,bestrew
bet,verb,bet
bet on,verb,bet on
betake oneself,verb,betake oneself
bethink,verb,bethink
bethinked,verb,bethink
bethinking,verb,bethink
bethinks,verb,bethink
betray,verb,betray
betrayed,verb,betray
betraying,verb,betray
betrays,verb,betray
betroth,verb,betroth
betrothed,verb,betroth
betrothing,verb,betroth
betroths,verb,betroth
bets,verb,bet
betted,verb,bet
better,verb,better
betterred,verb,better
betterring,verb,better
betters,verb,better
betting,verb,bet
bevel,verb,bevel
bevelled,verb,bevel
bevelling,verb,bevel
bevels,verb,bevel
beware,verb,beware
bewared,verb,beware
bewares,verb,beware
bewaring,verb,beware
bewhisker,verb,bewhisker
bewhiskerred,verb,bewhisker
bewhiskerring,verb,bewhisker
bewhiskers,verb,bewhisker
bewilder,verb,bewilder
bewilderred,verb,bewilder
bewilderring,verb,bewilder
bewilders,verb,bewilder
bias,verb,bias
biased,verb,bias
biases,verb,bias
biasing,verb,bias
bicycle,verb,bicycle
bicycled,verb,bicycle
bicycles,verb,bicycle
bicycling,verb,bicycle
bid,verb,bid
bidded,verb,bid
bidding,verb,bid
bide,verb,bide
bided,verb,bide
bides,verb,bide
biding,verb,bide
bids,verb,bid
bifurcate,verb,bifurcate
bifurcated,verb,bifurcate
bifurcates,verb,bifurcate
bifurcating,verb,bifurcate
bight,verb,bight
bighted,verb,bight
bighting,verb,bight
bights,verb,bight
bilge,verb,bilge
bilged,verb,bilge
bilges,verb,bilge
bilging,verb,bilge
bilk,verb,bilk
bilked,verb,bilk
bilking,verb,bilk
bilks,verb,bilk
bill,verb,bill
billed,verb,bill
billing,verb,bill
billow,verb,billow
billowed,verb,billow
billowing,verb,billow
billows,verb,billow
bills,verb,bill
bin,verb,bin
bind,verb,bind
bind over,verb,bind over
binded,verb,bind
binding,verb,bind
binds,verb,bind
binned,verb,bin
binning,verb,bin
bins,verb,bin
bioassay,verb,bioassay
bioassayed,verb,bioassay
bioassaying,verb,bioassay
bioassays,verb,bioassay
biodegrade,verb,biodegrade
biodegraded,verb,biodegrade
biodegrades,verb,biodegrade
biodegrading,verb,biodegrade
birch,verb,birch
birched,verb,birch
birches,verb,birch
birching,verb,birch
bird,verb,bird
birded,verb,bird
birdie,verb,birdie
birdied,verb,birdie
birdies,verb,birdie
birding,verb,bird
birdlime,verb,birdlime
birdlimed,verb,birdlime
birdlimes,verb,birdlime
birdliming,verb,birdlime
birdnest,verb,birdnest
birdnested,verb,birdnest
birdnesting,verb,birdnest
birdnests,verb,birdnest
birds,verb,bird
birdying,verb,birdie
birl,verb,birl
birled,verb,birl
birling,verb,birl
birls,verb,birl
bisect,verb,bisect
bisected,verb,bisect
bisecting,verb,bisect
bisects,verb,bisect
bit,verb,bit
bite,verb,bite
bite out,verb,bite out
bited,verb,bite
bites,verb,bite
biting,verb,bite
bits,verb,bit
bitt,verb,bitt
bitted,verb,bitt
bitten,verb,bitten
bittenned,verb,bitten
bittenning,verb,bitten
bittens,verb,bitten
bitter,verb,bitter
bitterred,verb,bitter
bitterring,verb,bitter
bitters,verb,bitter
bitting,verb,bitt
bitts,verb,bitt
bituminize,verb,bituminize
bituminized,verb,bituminize
bituminizes,verb,bituminize
bituminizing,verb,bituminize
black marketeer,verb,black marketeer
black out,verb,black out
blackberried,verb,blackberry
blackberries,verb,blackberry
blackberry,verb,blackberry
blackberrying,verb,blackberry
blacken,verb,blacken
blackenned,verb,blacken
blackenning,verb,blacken
blackens,verb,blacken
blacklead,verb,blacklead
blackleaded,verb,blacklead
blackleading,verb,blacklead
blackleads,verb,blacklead
blacklist,verb,blacklist
blacklisted,verb,blacklist
blacklisting,verb,blacklist
blacklists,verb,blacklist
blackmail,verb,blackmail
blackmailed,verb,blackmail
blackmailing,verb,blackmail
blackmails,verb,blackmail
blacktop,verb,blacktop
blacktopped,verb,blacktop
blacktopping,verb,blacktop
blacktops,verb,blacktop
